# Trip recorded by Car Stats Viewer v0.29.0.0019 (com.ixam97.carStatsViewer_dev)
#
# Vehicle brand and model: Polestar. Polestar (ihu_abl_car)
# Start timestamp: 1726563439239
# End timestamp: 1726664212681
# Trip type: 3
# Drive time: 31389914
# Used energy: 135915.16110147838
# Used SoC: 0.0
# Used Soc (Energy): 0.0
# Driven distance: 730146.7889205553
# Note:
# Last edited: 1726604529250

Timestamp;Energy delta;Distance delta;Point Marker Type;SoC;lat;lon;alt
1726586041307;46.9472;100.0330;;0.47;60.235699;11.175059;191
1726586044510;41.2136;103.7068;;0.47;60.234310;11.174137;196
1726586047707;34.3438;104.0213;;0.47;60.234310;11.174137;196
1726586050807;25.3666;100.8826;;0.47;60.232868;11.173531;199
1726586054006;21.4305;103.9358;;0.47;60.231400;11.173239;200
1726586057210;17.1876;103.5544;;0.47;60.231400;11.173239;200
1726586061406;19.9252;135.3098;;0.47;60.229931;11.173281;200
1726586064609;15.4035;102.6795;;0.47;60.228474;11.173622;197
1726586068707;20.9943;131.1521;;0.47;60.227055;11.174282;198
1726586071909;17.1267;102.0896;;0.47;60.227055;11.174282;198
1726586075207;18.0838;105.2755;;0.47;60.225689;11.175257;197
1726586079407;23.6984;133.8976;;0.47;60.224346;11.176365;196
1726586082609;17.7721;102.1078;;0.47;60.224346;11.176365;196
1726586085806;18.6866;102.1978;;0.47;60.223007;11.177472;195
1726586089006;19.0332;102.0487;;0.47;60.221668;11.178574;195
1726586092306;20.9701;105.2564;;0.47;60.221668;11.178574;195
1726586095508;21.2853;102.0755;;0.47;60.220310;11.179596;195
1726586099607;29.0055;130.7897;;0.47;60.218922;11.180386;195
1726586102810;22.7908;102.1760;;0.47;60.218922;11.180386;195
1726586107006;29.4330;134.2773;;0.47;60.217506;11.181015;195
1726586110207;22.6540;102.3574;;0.47;60.216087;11.181642;196
1726586114406;28.9814;134.3864;;0.47;60.214668;11.182303;196
1726586117608;24.1036;102.6189;;0.47;60.214668;11.182303;196
1726586120806;26.1087;103.1571;;0.47;60.213264;11.183081;196
1726586123906;24.3341;100.1598;;0.47;60.211868;11.183954;196
1726586127008;24.2395;100.3504;;0.47;60.211868;11.183954;196
1726586130209;20.9984;103.4227;;0.47;60.210464;11.184825;197
1726586133406;14.4968;102.2900;;0.47;60.209064;11.185685;197
1726586137606;27.2374;133.5062;;0.47;60.209064;11.185685;197
1726586140906;23.5705;104.6086;;0.47;60.207668;11.186397;198
1726586145007;31.5557;129.9598;;0.46;60.206253;11.186961;199
1726586148207;24.7129;101.5782;;0.46;60.204834;11.187413;200
1726586152407;34.8117;133.5376;;0.46;60.204834;11.187413;200
1726586156609;34.1497;133.9790;;0.46;60.203407;11.187863;201
1726586159808;24.8827;102.1092;;0.46;60.201981;11.188315;202
1726586164008;32.7471;134.1910;;0.46;60.200550;11.188764;204
1726586167306;25.4542;105.5111;;0.46;60.200550;11.188764;204
1726586171508;32.0950;134.2029;;0.46;60.199112;11.189163;205
1726586174807;26.1460;105.2999;;0.46;60.197670;11.189529;206
1726586178908;34.0890;130.9492;;0.46;60.196236;11.189866;208
1726586182106;26.2780;102.3263;;0.46;60.196236;11.189866;208
1726586185307;24.6314;102.3365;;0.46;60.194790;11.190006;210
1726586189409;34.0107;131.2084;;0.46;60.193340;11.189839;211
1726586192606;24.9488;102.4694;;0.46;60.193340;11.189839;211
1726586196708;32.6000;131.2091;;0.46;60.191910;11.189344;212
1726586199910;25.0356;102.4727;;0.46;60.190510;11.188560;213
1726586203208;25.0573;105.6055;;0.46;60.189159;11.187486;214
1726586207309;29.7296;131.2825;;0.46;60.189159;11.187486;214
1726586210510;22.0144;102.6124;;0.46;60.187881;11.186090;215
1726586213806;21.1393;105.8762;;0.46;60.186684;11.184435;215
1726586217006;18.1436;102.6791;;0.46;60.186684;11.184435;215
1726586220210;17.2744;102.6335;;0.46;60.185577;11.182514;214
1726586223406;16.6549;102.5456;;0.46;60.184574;11.180404;214
1726586226607;14.8761;102.4642;;0.46;60.184574;11.180404;214
1726586230706;19.1949;131.0899;;0.46;60.183601;11.178236;213
1726586234007;15.1113;105.5531;;0.46;60.182625;11.176069;212
1726586238109;17.7408;130.9738;;0.46;60.181622;11.173965;210
1726586241306;15.4439;102.0378;;0.46;60.181622;11.173965;210
1726586244513;14.6044;102.1086;;0.46;60.180519;11.172074;209
1726586248608;20.0575;130.6326;;0.46;60.179321;11.170436;208
1726586252708;26.4056;130.4498;;0.46;60.179321;11.170436;208
1726586256007;28.5790;105.6309;;0.46;60.178051;11.169067;208
1726586259106;24.0723;100.0019;;0.46;60.176720;11.167909;208
1726586262209;20.4526;100.3799;;0.45;60.176720;11.167909;208
1726586265309;19.1781;100.3531;;0.45;60.175320;11.167015;207
1726586268610;20.7637;106.8869;;0.45;60.173912;11.166157;207
1726586271908;17.0381;106.5429;;0.45;60.173912;11.166157;207
1726586275107;13.5986;101.9006;;0.45;60.172512;11.165280;207
1726586278307;18.6150;102.3982;;0.45;60.171131;11.164394;207
1726586282408;20.0057;130.5316;;0.45;60.171131;11.164394;207
1726586286609;22.3694;133.3763;;0.45;60.169781;11.163358;208
1726586289806;16.7587;101.5195;;0.45;60.168449;11.162226;207
1726586293907;25.6284;130.0303;;0.45;60.167133;11.161031;206
1726586297107;19.8135;101.6797;;0.45;60.167133;11.161031;206
1726586301307;24.4053;133.5626;;0.45;60.165836;11.159777;206
1726586304608;9.4382;103.9700;;0.45;60.164551;11.158464;205
1726586308914;6.8805;132.7204;;0.45;60.163288;11.157146;204
1726586313109;26.9408;129.0009;;0.45;60.162052;11.155869;204
1726586317410;34.6870;134.1439;;0.45;60.162052;11.155869;204
1726586320609;24.5287;101.0368;;0.45;60.160797;11.154571;203
1726586324807;29.7976;133.5650;;0.45;60.159527;11.153239;203
1726586328109;21.1292;105.3564;;0.45;60.158230;11.151953;203
1726586332206;26.2428;131.2980;;0.45;60.158230;11.151953;203
1726586335511;19.1683;105.7908;;0.45;60.156887;11.150841;202
1726586338806;18.1409;106.1667;;0.45;60.155499;11.149958;201
1726586341909;15.5583;100.2646;;0.45;60.155499;11.149958;201
1726586345006;11.7122;100.5644;;0.45;60.154072;11.149296;200
1726586348308;5.8845;106.7435;;0.45;60.152611;11.148952;197
1726586351509;6.9596;102.4757;;0.45;60.152611;11.148952;197
1726586354707;8.3429;102.7568;;0.45;60.151150;11.148915;194
1726586358906;9.5807;134.1091;;0.45;60.149700;11.149137;191
1726586362106;9.0142;101.8967;;0.45;60.149700;11.149137;191
1726586365308;13.3222;101.6613;;0.45;60.148273;11.149593;189
1726586368611;19.3146;104.7481;;0.45;60.146881;11.150320;188
1726586371806;36.2626;102.7877;;0.45;60.146881;11.150320;188
1726586374907;27.5055;101.4157;;0.45;60.145504;11.151278;188
1726586378107;19.7405;104.0094;;0.45;60.145504;11.151278;188
1726586381307;26.9755;104.0282;;0.45;60.144119;11.152318;189
1726586384509;58.0187;108.0247;;0.45;60.142735;11.153364;189
1726586387706;-7.3935;107.5478;;0.45;60.142735;11.153364;189
1726586391907;-23.6593;133.2532;;0.45;60.141273;11.154355;188
1726586396207;-0.7752;133.3118;;0.45;60.139854;11.154935;187
1726586400307;-11.6297;123.8963;;0.45;60.138462;11.155286;184
1726586404407;6.5766;120.8146;;0.45;60.137123;11.155754;182
1726586408707;37.8615;129.9468;;0.45;60.135830;11.156557;181
1726586412906;38.4029;129.0510;;0.45;60.135830;11.156557;181
1726586417106;44.9174;131.4203;;0.44;60.134571;11.157701;182
1726586420306;30.9722;101.5655;;0.44;60.133339;11.159107;182
1726586423506;30.2447;102.3120;;0.44;60.132095;11.160586;183
1726586426706;27.4984;102.7231;;0.44;60.132095;11.160586;183
1726586430908;33.7496;134.9869;;0.44;60.130840;11.162071;184
1726586435009;27.9050;131.4661;;0.44;60.129532;11.163380;185
1726586439108;12.6026;128.6891;;0.44;60.128162;11.164310;187
1726586443306;4.0262;127.2405;;0.44;60.126797;11.164868;188
1726586447614;0.5348;125.9760;;0.44;60.126797;11.164868;188
1726586451906;0.7917;122.8138;;0.44;60.125458;11.165044;189
1726586456206;4.6218;120.8029;;0.44;60.124161;11.164897;188
1726586460306;24.3588;115.9803;;0.44;60.122913;11.164461;186
1726586464610;50.4608;128.9711;;0.44;60.121662;11.163720;185
1726586468909;13.5367;130.9651;;0.44;60.120403;11.162584;184
1726586473106;38.8804;130.2825;;0.44;60.120403;11.162584;184
1726586476308;25.5404;102.0189;;0.44;60.119225;11.161113;182
1726586480510;24.3284;135.2922;;0.44;60.118057;11.159396;180
1726586484508;18.4764;129.3323;;0.44;60.116890;11.157622;179
1726586487706;13.0359;103.4086;;0.44;60.116890;11.157622;179
1726586490906;11.9666;103.2423;;0.44;60.115719;11.155857;177
1726586494107;16.2111;102.7250;;0.44;60.114552;11.154091;176
1726586498209;22.8077;131.5569;;0.44;60.113384;11.152327;176
1726586501406;19.4007;102.5086;;0.44;60.113384;11.152327;176
1726586504609;19.9210;102.4414;;0.44;60.112221;11.150582;175
1726586507908;19.4802;105.8397;;0.44;60.112221;11.150582;175
1726586511207;16.0184;106.5012;;0.44;60.111031;11.148899;174
1726586514406;5.9353;103.7394;;0.44;60.109776;11.147387;172
1726586517606;-3.1779;103.5643;;0.44;60.109776;11.147387;172
1726586520808;-2.3994;102.1241;;0.44;60.108459;11.146073;169
1726586524008;12.1543;100.3223;;0.44;60.107117;11.144993;166
1726586528206;40.3471;130.0174;;0.44;60.107117;11.144993;166
1726586532507;61.5415;134.6572;;0.44;60.105774;11.144156;169
1726586535706;39.2566;102.0685;;0.44;60.104397;11.143515;173
1726586538908;24.3031;102.1042;;0.44;60.102962;11.143097;175
1726586543107;21.1994;132.3038;;0.44;60.102962;11.143097;175
1726586546307;21.9346;100.8410;;0.44;60.101528;11.142908;176
1726586550507;26.9299;133.0521;;0.43;60.100098;11.142955;176
1726586554706;27.8773;133.6082;;0.43;60.098660;11.143225;176
1726586558706;26.1968;127.8102;;0.43;60.097233;11.143686;175
1726586561906;19.9559;102.4214;;0.43;60.097233;11.143686;175
1726586565106;19.0019;102.4658;;0.43;60.095802;11.144223;175
1726586568306;18.6379;102.5767;;0.43;60.094376;11.144763;175
1726586572406;21.5966;131.6290;;0.43;60.094376;11.144763;175
1726586575608;14.3699;102.7915;;0.43;60.092945;11.145308;174
1726586579806;15.9440;134.9870;;0.43;60.091511;11.145858;172
1726586584008;13.1748;134.5440;;0.43;60.090076;11.146405;170
1726586587207;10.4222;102.3461;;0.43;60.090076;11.146405;170
1726586590408;10.8721;102.1778;;0.43;60.088650;11.146953;168
1726586594608;14.7372;134.0580;;0.43;60.087223;11.147502;166
1726586597806;12.2856;101.8461;;0.43;60.087223;11.147502;166
1726586602009;18.3052;133.2672;;0.43;60.085804;11.148054;164
1726586606207;19.2585;131.9782;;0.43;60.084389;11.148601;163
1726586610307;29.3944;129.1286;;0.43;60.082993;11.149131;163
1726586613508;24.5674;101.4482;;0.43;60.081585;11.149672;164
1726586617610;29.5159;130.6479;;0.43;60.081585;11.149672;164
1726586620807;22.7208;101.9201;;0.43;60.080170;11.150207;163
1726586624910;6.8237;128.6093;;0.43;60.078743;11.150749;165
1726586629108;-53.5311;117.2610;;0.43;60.077393;11.151268;166
1726586633407;-28.5657;105.0872;;0.43;60.076241;11.151706;168
1726586638507;18.7498;118.3965;;0.43;60.075203;11.152098;168
1726586642907;28.1180;104.5222;;0.43;60.075203;11.152098;168
1726586647106;15.9328;101.3470;;0.43;60.074154;11.152498;169
1726586652408;-3.7431;123.9628;;0.43;60.073078;11.152908;169
1726586657608;18.5753;120.1877;;0.43;60.072033;11.153302;168
1726586661807;28.2702;101.1033;;0.43;60.071007;11.153692;168
1726586666006;24.6601;104.7294;;0.43;60.069931;11.154049;167
1726586670306;23.2922;109.7958;;0.43;60.068813;11.154304;165
1726586674608;23.3043;112.2517;;0.43;60.067650;11.154352;164
1726586678807;23.4684;111.9507;;0.43;60.066456;11.154201;163
1726586683007;20.2793;113.7607;;0.43;60.066456;11.154201;163
1726586687208;16.1098;114.4724;;0.43;60.065250;11.153811;162
1726586691507;14.6337;116.9812;;0.43;60.064056;11.153207;162
1726586695706;12.6026;113.3865;;0.43;60.062893;11.152383;162
1726586700007;16.7826;115.2433;;0.43;60.061783;11.151363;162
1726586704106;17.1755;108.9761;;0.43;60.060719;11.150186;162
1726586708306;21.0964;111.3105;;0.43;60.060719;11.150186;162
1726586712508;21.9909;111.4930;;0.43;60.059681;11.148961;162
1726586716807;13.4913;113.1230;;0.43;60.058643;11.147730;163
1726586721106;7.0898;110.0776;;0.43;60.057613;11.146527;163
1726586725307;11.6750;105.2783;;0.43;60.056618;11.145348;164
1726586729706;19.1588;109.4620;;0.43;60.055641;11.144201;165
1726586734007;27.4451;108.1864;;0.43;60.054668;11.143053;166
1726586738107;33.2917;105.8263;;0.43;60.054668;11.143053;166
1726586742306;33.8545;111.2043;;0.42;60.053673;11.141882;167
1726586746507;30.6716;113.4794;;0.42;60.052639;11.140670;167
1726586750807;25.2091;117.1870;;0.42;60.051590;11.139397;168
1726586755006;20.6243;114.4218;;0.42;60.050549;11.138066;169
1726586759306;18.1265;116.2517;;0.42;60.049553;11.136612;169
1726586763406;18.2411;110.5343;;0.42;60.048626;11.135023;169
1726586767606;12.3406;114.3917;;0.42;60.048626;11.135023;169
1726586771806;-0.4707;116.2387;;0.42;60.047741;11.133308;167
1726586776206;-12.8352;121.8329;;0.42;60.046898;11.131448;162
1726586780306;-7.3841;113.6272;;0.42;60.046104;11.129504;157
1726586784406;-5.1909;114.4049;;0.42;60.045330;11.127512;152
1726586788806;-1.1008;122.9305;;0.42;60.044548;11.125519;148
1726586792908;4.7170;113.7342;;0.42;60.044548;11.125519;148
1726586797207;10.4512;117.7599;;0.42;60.043774;11.123528;146
1726586801306;18.7357;110.5818;;0.42;60.043003;11.121569;147
1726586805609;36.5941;115.9692;;0.42;60.042248;11.119630;148
1726586809906;44.7897;118.0471;;0.42;60.041492;11.117688;150
1726586814206;43.3906;120.5734;;0.42;60.040718;11.115719;153
1726586818509;30.8313;123.1688;;0.42;60.039917;11.113694;154
1726586822906;3.6926;126.7082;;0.42;60.039917;11.113694;154
1726586827007;-27.7886;114.4096;;0.42;60.039108;11.111645;152
1726586831407;-39.3831;115.6207;;0.42;60.038330;11.109622;148
1726586835509;-14.9230;104.8192;;0.42;60.037598;11.107749;142
1726586839806;-7.3823;109.6617;;0.42;60.036877;11.105929;136
1726586844107;-16.1441;107.5276;;0.42;60.036114;11.104204;132
1726586848410;-12.0913;104.1121;;0.42;60.035290;11.102709;128
1726586852607;3.2579;100.5661;;0.42;60.035290;11.102709;128
1726586856707;16.3994;100.1522;;0.42;60.034405;11.101460;126
1726586861007;21.0963;108.1039;;0.42;60.033436;11.100395;124
1726586865208;13.7313;106.9361;;0.42;60.032402;11.099423;123
1726586869407;7.1875;105.2306;;0.42;60.031345;11.098468;123
1726586873709;17.4507;106.3750;;0.42;60.030346;11.097430;124
1726586877807;27.0534;103.0222;;0.42;60.030346;11.097430;124
1726586882206;37.4652;114.0655;;0.42;60.029408;11.096167;125
1726586886407;36.1087;112.6923;;0.42;60.028530;11.094626;126
1726586890606;30.8010;115.5559;;0.42;60.027733;11.092793;126
1726586894806;28.0219;117.1282;;0.42;60.027054;11.090693;126
1726586898906;25.3909;114.6615;;0.42;60.026524;11.088401;127
1726586903309;34.4434;122.9432;;0.42;60.026524;11.088401;127
1726586907407;39.7609;114.3309;;0.42;60.026115;11.086003;129
1726586911708;46.1820;119.2938;;0.42;60.025742;11.083588;133
1726586915908;49.4067;115.6787;;0.42;60.025364;11.081190;138
1726586920107;42.8926;113.5566;;0.42;60.024986;11.078835;145
1726586924406;39.8263;112.5958;;0.42;60.024570;11.076560;152
1726586928606;41.2147;107.8174;;0.42;60.024036;11.074467;157
1726586932808;42.8236;107.2881;;0.41;60.024036;11.074467;157
1726586937009;41.5648;107.5437;;0.41;60.023346;11.072621;160
1726586941211;40.3909;108.5670;;0.41;60.022526;11.070998;167
1726586945406;36.4713;109.5770;;0.41;60.021576;11.069628;170
1726586949608;33.8381;110.6549;;0.41;60.020508;11.068608;173
1726586953807;32.6115;112.0977;;0.41;60.019360;11.067926;175
1726586958110;29.5151;116.1886;;0.41;60.019360;11.067926;175
1726586962307;43.3283;116.1638;;0.41;60.018150;11.067573;176
1726586966508;47.7443;121.3654;;0.41;60.016918;11.067227;176
1726586970708;34.2972;123.5393;;0.41;60.015652;11.066563;178
1726586975007;31.2353;127.1567;;0.41;60.014446;11.065424;180
1726586979310;30.2889;127.4179;;0.41;60.013309;11.064000;179
1726586983609;12.3095;125.9514;;0.41;60.012238;11.062392;182
1726586987808;-4.4675;117.2136;;0.41;60.012238;11.062392;182
1726586992006;11.1354;114.5595;;0.41;60.011307;11.060623;181
1726586996206;18.8788;114.7646;;0.41;60.010513;11.058718;181
1726587000307;-63.5736;103.0335;;0.41;60.009819;11.056671;180
1726587005610;29.5627;125.5153;;0.41;60.009228;11.054836;179
1726587009706;38.6816;105.1536;;0.41;60.008457;11.052666;177
1726587013807;25.0270;110.1784;;0.41;60.007645;11.050886;176
1726587018007;18.6721;115.1584;;0.41;60.007645;11.050886;176
1726587022207;18.2070;115.6099;;0.41;60.006691;11.049305;174
1726587026607;22.4545;120.2324;;0.41;60.005627;11.047987;174
1726587030807;32.6958;114.0461;;0.41;60.004498;11.046987;175
1726587034906;55.4182;113.1401;;0.41;60.003323;11.046248;178
1726587039107;61.7587;121.4406;;0.41;60.002087;11.045532;182
1726587043307;48.0189;123.5098;;0.41;60.002087;11.045532;182
1726587047507;45.3866;124.1533;;0.40;60.000847;11.044568;185
1726587051707;43.2772;124.5726;;0.40;59.999683;11.043242;189
1726587056008;30.2326;128.2725;;0.40;59.998623;11.041582;191
1726587060206;17.7268;125.6388;;0.40;59.997654;11.039693;190
1726587064307;-5.5044;121.9361;;0.40;59.996696;11.037769;187
1726587068606;-26.7837;124.9841;;0.40;59.995705;11.036014;181
1726587072907;-22.9149;121.9097;;0.40;59.995705;11.036014;181
1726587077208;59.6845;129.2925;;0.40;59.994675;11.034468;179
1726587081407;-26.4766;131.2277;;0.40;59.993504;11.033023;169
1726587085609;-12.4976;128.2588;;0.40;59.992256;11.031720;161
1726587088910;2.1279;100.2458;;0.40;59.991020;11.030484;162
1726587093107;2.6841;125.8870;;0.40;59.991020;11.030484;162
1726587097410;10.7165;127.0093;;0.40;59.989830;11.029141;156
1726587101508;15.0259;121.4653;;0.40;59.988758;11.027544;153
1726587105706;9.5027;124.8374;;0.40;59.987846;11.025581;150
1726587110007;6.1187;127.8312;;0.40;59.987129;11.023312;148
1726587114209;5.2921;124.6667;;0.40;59.986637;11.020807;144
1726587118508;5.3375;127.6102;;0.40;59.986637;11.020807;144
1726587122707;5.2299;124.5346;;0.40;59.986366;11.018181;140
1726587126808;6.4480;121.5371;;0.40;59.986210;11.015513;137
1726587131109;10.3187;127.2141;;0.40;59.986053;11.012847;140
1726587135308;11.0589;124.4320;;0.40;59.985844;11.010196;133
1726587139507;9.9132;124.5914;;0.40;59.985493;11.007609;132
1726587143612;5.1678;121.9541;;0.40;59.984989;11.005114;126
1726587147910;3.5517;128.6290;;0.40;59.984989;11.005114;126
1726587152112;3.4825;124.8687;;0.40;59.984325;11.002750;121
1726587156508;19.4393;129.0549;;0.40;59.983524;11.000591;119
1726587160808;33.2040;126.3387;;0.40;59.982613;10.998645;119
1726587165107;35.6091;127.0477;;0.40;59.981586;10.996951;120
1726587169108;16.4332;117.5274;;0.40;59.980453;10.995497;121
1726587173307;-1.0989;117.1357;;0.40;59.980453;10.995497;121
1726587177406;19.7560;111.3541;;0.40;59.979313;10.994340;122
1726587181614;24.0799;113.5659;;0.40;59.978184;10.993394;124
1726587185912;23.7431;116.0108;;0.40;59.977024;10.992574;125
1726587190107;23.4108;113.2030;;0.40;59.975853;10.991868;125
1726587194308;24.5954;112.9978;;0.40;59.974678;10.991195;126
1726587198509;29.6068;112.8174;;0.40;59.974678;10.991195;126
1726587202810;37.1751;115.1657;;0.40;59.973495;10.990629;128
1726587207208;47.3374;117.7844;;0.40;59.972309;10.990100;132
1726587211409;46.5605;112.7754;;0.40;59.971123;10.989581;136
1726587215612;46.6998;113.0562;;0.40;59.969936;10.989008;140
1726587219807;45.6802;113.0742;;0.40;59.968773;10.988305;145
1726587224112;47.2612;115.7792;;0.40;59.967648;10.987383;145
1726587228210;46.9981;110.4553;;0.40;59.967648;10.987383;145
1726587232407;45.6794;113.0991;;0.39;59.966591;10.986168;154
1726587236808;56.4559;118.4048;;0.39;59.965630;10.984689;160
1726587241107;56.4871;115.9031;;0.39;59.964764;10.982982;166
1726587245307;54.1352;113.1814;;0.39;59.964005;10.981075;172
1726587249510;53.5073;113.1563;;0.39;59.963375;10.979002;178
1726587253708;58.1628;113.1218;;0.39;59.962818;10.976846;177
1726587257907;54.9379;113.2116;;0.39;59.962818;10.976846;177
1726587262209;54.1199;115.8937;;0.39;59.962151;10.974814;190
1726587266407;49.7709;113.1408;;0.39;59.961277;10.973125;198
1726587270607;47.4944;113.0535;;0.39;59.960304;10.971653;203
1726587274809;50.3130;113.1604;;0.39;59.959423;10.969991;209
1726587279107;39.4794;116.5068;;0.39;59.958641;10.968103;212
1726587283409;25.3617;116.8822;;0.39;59.958641;10.968103;212
1726587287708;14.6754;116.9378;;0.39;59.957878;10.966180;209
1726587291910;5.0966;114.2919;;0.39;59.957104;10.964260;212
1726587296206;1.2964;118.5101;;0.39;59.956322;10.962345;208
1726587300408;-13.2503;116.6578;;0.39;59.955482;10.960485;202
1726587304608;-12.2575;116.4084;;0.39;59.954582;10.958731;199
